16.02.2018 00:01:41:241 || Form1.Create Start
16.02.2018 18:30:23:223 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=21 Result=1
16.02.2018 18:30:23:223 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=41 Position=2
16.02.2018 18:30:23:223 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=41 Result=2
16.02.2018 18:30:23:223 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 18:30:23:223 |201822133847263| UGRTimelines.TTLZone.InitTimelines Finish
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TTLNames.Draw Start
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TNamesTL.Clear
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:30:23:223 |201822133847263| UDrawTimelines.TTLNames.Draw Finish
16.02.2018 18:30:23:223 |201822133847263| TForm1.Label2Click Finish
16.02.2018 18:30:23:223 |201822133847263| UActPlayList.GridActvePLToPanel Clips GridPlayerRow=15
16.02.2018 18:30:23:223 |201822133847263| UMyFiles.DeleteFilesMask Dir=G:\home\ARM_editor\АРМ РЕДАКТОРА VLC 02022018\Projects\Temp Mask=*.undo
16.02.2018 18:30:23:223 |201822133847263| UActPlayList.LoadClipsToPlayer ClearUndo
16.02.2018 18:30:23:223 |201822133847263| UActPlayList.LoadClipsToPlayer | Список клипов | File: G:\home\ARM_editor\АРМ РЕДАКТОРА VLC 02032018\Projects\Clips\DSC_0739.MOV | Clip: DSC_0739 | ClipID=201822192059145 | Start= | Duration= 00:00:13:05
16.02.2018 18:30:23:223 |201822133847263| UActPlayList.LoadClipsToPlayer MyStartPlay=-00:00:00:01 Synchro=false
16.02.2018 18:30:23:223 |201822133847263| UCommon.SetStatusClipInPlayer ClipID=201822192059145
16.02.2018 18:30:23:223 |201822133847263| Start Uplaylists.findclipposition Grid=GridClips ClipID=
16.02.2018 18:30:23:223 |201822133847263| UGrid.MyGridDeleteRow Grid=GridActPlayList Row=1
16.02.2018 18:30:23:223 |201822133847263| UActPlayList.LoadClipsToPlayer SetStatusClipInPlayer ActiveClipID=201822192059145
16.02.2018 18:30:23:223 |201822133847263| UActPlayList.LoadClipsToPlayer FileExists Name=G:\home\ARM_editor\АРМ РЕДАКТОРА VLC 02032018\Projects\Clips\DSC_0739.MOV
16.02.2018 18:30:23:223 |201822133847263| UCommon.SwitcherVideoPanels Command=0
16.02.2018 18:30:24:224 |201822133847263| UPlayer.MediaPause mode=paused | Файл : Пусто
16.02.2018 18:30:24:224 |201822133847263| UMain.StopMyTimer
16.02.2018 18:30:24:224 |201822133847263| UActPlayList.LoadClipsToPlayer FileLoads Name=G:\home\ARM_editor\АРМ РЕДАКТОРА VLC 02032018\Projects\Clips\DSC_0739.MOV
16.02.2018 18:30:24:224 |201822133847263| UMyFiles.LoadClipEditingFromFile Start ClipName=201822192059145
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TNamesTL.Clear
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.ClearTimeline
16.02.2018 18:30:24:224 |201822133847263| UMyFiles.LoadClipEditingFromFile Finish ClipName=201822192059145
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLParameters.UpdateParameters
16.02.2018 18:30:24:224 |201822133847263| UPlayer.MediaSetPosition (LoadClipsToPlayer) Position= 00:00:10:00|
16.02.2018 18:30:24:224 |201822133847263| UPlayer.MediaPause mode=paused | Файл : Пусто
16.02.2018 18:30:24:224 |201822133847263| UMain.StopMyTimer
16.02.2018 18:30:24:224 |201822133847263| UActPlayList.LoadClipsToPlayer SetClipTimeParameters
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:24:224 |201822133847263| UActPlayList.LoadClipsToPlayer TypeTL=tlDevice
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:24:224 |201822133847263| UActPlayList.LoadClipsToPlayer ZoneNames.Edit.IDTimeline=1 Position=1
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TTLNames.Draw Start
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TNamesTL.Clear
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:30:24:224 |201822133847263| UDrawTimelines.TTLNames.Draw Finish
16.02.2018 18:30:24:224 |201822133847263| UActPlayList.LoadClipsToPlayer ZoneNames.Draw
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.InitTimelines Start
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.WriteToBuffer
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.ClearTimeline
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=1 Position=0
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=1 Result=0
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=21 Position=1
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=21 Result=1
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=41 Position=2
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=41 Result=2
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 18:30:24:224 |201822133847263| UGRTimelines.TTLZone.InitTimelines Finish
16.02.2018 18:30:24:224 |201822133847263| UActPlayList.LoadClipsToPlayer TLZone.DrawBitmap
16.02.2018 18:30:24:224 |201822133847263| UActPlayList.LoadClipsToPlayer TLZone.DrawTimelines
16.02.2018 18:30:24:224 |201822133847263| UActPlayList.LoadClipsToPlayer CurrentEvents : Number=-1 Image=
16.02.2018 18:30:24:224 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=0 Mark:=false LoadClipsToPlayer-2
16.02.2018 18:30:24:224 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=1 Mark:=false LoadClipsToPlayer-2
16.02.2018 18:30:24:224 |201822133847263| UActPlayList.LoadClipsToPlayer TemplateToScreen
16.02.2018 18:30:24:224 |201822133847263| UActPlayList.LoadClipsToPlayer MyPanelAir.AirDevices.Init TLZone.TLEditor.Index=1
16.02.2018 18:30:24:224 |201822133847263| UActPlayList.LoadClipsToPlayer MyPanelAir.SetValues
16.02.2018 18:30:24:224 |201822133847263| UActPlayList.LoadClipsToPlayer Клип загружен
16.02.2018 18:30:24:224 |201822133847263| Start Uplaylists.findclipposition Grid=GridClips ClipID=
16.02.2018 18:30:24:224 |201822133847263| UGrid.MyGridDeleteRow Grid=GridActPlayList Row=1
16.02.2018 18:30:27:227 |201822133847263| TForm1.imgCTLBottomLMouseUp X=240 Y=23
16.02.2018 18:30:27:227 |201822133847263| UCommon.ControlPlayer Start
16.02.2018 18:30:27:227 |201822133847263| UCommon.ControlPlayer mode=paused
16.02.2018 18:30:27:227 |201822133847263| UMain.StartMyTimer Duration=00:00:00:00 Start=00:00:00:00 Start1=00:00:00:00
16.02.2018 18:30:27:227 |201822133847263| UCommon.ControlPlayer Finish
16.02.2018 18:30:27:227 |201822133847263| Message:WMDRAWTimeline
16.02.2018 18:30:27:227 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=0 Mark:=false Message:WMDRAWTimeline-2
16.02.2018 18:30:27:227 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=1 Mark:=false Message:WMDRAWTimeline-2
16.02.2018 18:30:28:228 |201822133847263| TForm1.imgCTLBottomLMouseUp X=240 Y=23
16.02.2018 18:30:28:228 |201822133847263| UCommon.ControlPlayer Start
16.02.2018 18:30:28:228 |201822133847263| UCommon.ControlPlayer mode<>paused
16.02.2018 18:30:28:228 |201822133847263| UPlayer.MediaPause mode=paused | Файл : Пусто
16.02.2018 18:30:28:228 |201822133847263| UMain.StopMyTimer
16.02.2018 18:30:28:228 |201822133847263| UCommon.ControlPlayer Finish
16.02.2018 18:30:30:230 |201822133847263| TForm1.lbModeClick
16.02.2018 18:30:30:230 |201822133847263| TForm1.Label2Click Start
16.02.2018 18:30:30:230 |201822133847263| UInitForms.UpdatePanelPrepare
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TTLNames.Draw Start
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TNamesTL.Clear
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TTLNames.Draw Finish
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:30:230 |201822133847263| UInitForms.UpdatePanelAir
16.02.2018 18:30:30:230 |201822133847263| UGRTimelines.TTLZone.InitTimelines Start
16.02.2018 18:30:30:230 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 18:30:30:230 |201822133847263| UGRTimelines.TTLZone.WriteToBuffer
16.02.2018 18:30:30:230 |201822133847263| UGRTimelines.TTLZone.ClearTimeline
16.02.2018 18:30:30:230 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=1 Position=0
16.02.2018 18:30:30:230 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=1 Result=0
16.02.2018 18:30:30:230 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=21 Position=1
16.02.2018 18:30:30:230 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=21 Result=1
16.02.2018 18:30:30:230 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=41 Position=2
16.02.2018 18:30:30:230 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=41 Result=2
16.02.2018 18:30:30:230 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 18:30:30:230 |201822133847263| UGRTimelines.TTLZone.InitTimelines Finish
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TTLNames.Draw Start
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TNamesTL.Clear
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:30:30:230 |201822133847263| UDrawTimelines.TTLNames.Draw Finish
16.02.2018 18:30:30:230 |201822133847263| TForm1.Label2Click Finish
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:30:31:231 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
